True Strain,True Stress (MPa),Lower Bound (MPa),Upper Bound (MPa)
0.023453246587890032,384.84237319244767,372.5493181676468,397.1354282172486
0.02352975882831648,385.00628473279784,372.2960665345544,397.71650293104125
0.02360626521506808,385.0962230489672,372.1101560582301,398.0822900397043
0.023682765749040022,385.01487398093155,372.28321118358656,397.74653677827655
0.023759260431127936,384.93350795945605,372.455960718873,397.41105520003913
0.023835749262227247,384.85731578627815,372.63634515570055,397.07828641685575
0.023912232243232523,384.8481129629417,372.9255331566619,396.77069276922145
0.02398870937503899,384.8567223591064,373.2434149893668,396.4700297288461
0.024065180658540814,384.71068053444776,373.67899677486525,395.7423642940302
0.024141646094632808,384.49194086898177,374.14325374629016,394.84062799167333
0.02421810568420872,384.6718993363453,374.2030419932047,395.14075667948583
0.02429455942816275,385.044847638681,374.0327860458609,396.0569092315011
0.024371007327388877,385.3271668368745,373.87885245335366,396.77548122039536
0.024447449382780238,385.60413952709206,373.7164327786921,397.4918462754921
0.024523885595230627,385.8945234611824,373.57517982869336,398.2138670936714
0.024600315965632766,386.0461271184603,373.5651072549443,398.5271469819763
0.024676740494880042,385.8704893690019,373.81671018904746,397.92426854895643
0.024753159183864764,385.6929147081508,374.0636847307662,397.3221446855353
0.0248295720334797,385.51530840146575,374.3097569337655,396.7208598691659
0.02490597904461739,385.3256914568894,374.53676784104,396.11461507273873
0.02498238021816955,385.76802401583456,374.2700615182479,397.2659865134212
0.02505877555502853,385.94864556616795,374.3413677309851,397.5559234013508
0.025135165056085623,386.17767552092687,374.49120285163036,397.8641481902234
0.025211548722232788,386.3837803165432,374.60308225147037,398.164478381616
0.0252879265543609,386.58789774054776,374.711221317851,398.46457416324444
0.025364298553361295,386.74756972965014,374.74802662716445,398.7471128321359
0.025440664720125086,386.8654530269572,374.7180335107324,399.012872543182
0.025517025055542552,386.99649505784646,374.7080841909167,399.28490592477624
0.02559337956050462,387.06528605130006,374.780803207661,399.34976889493913
0.02566972823590116,386.69093440654785,375.32502171845596,398.0568470946398
0.025746071082622685,386.89599029683467,375.4433144662726,398.34866612739677
0.025822408101558655,387.05566802185825,375.4907471662621,398.6205888774544
0.025898739293598972,387.2236020693179,375.5518217058352,398.8953824328006
0.02597506465963333,387.40206304403483,375.62999734663475,399.1741287414349
0.026051384200550573,387.55974164333196,375.69346369383976,399.42601959282416
0.026127697917240206,387.7225214487347,375.7647974403488,399.68024545712063
0.026204005810590663,387.8853215837254,375.83583590275936,399.93480726469136
0.026280307881491046,388.03093290978836,375.8791160766401,400.1827497429366
0.026356604130829384,388.14627482627645,375.87406614636217,400.41848350619074
0.02643289455949437,388.2580424965403,375.863554926953,400.65253006612767
0.02650917916837362,387.9122019681153,376.2376350200689,399.5867689161617
0.026585457958355214,388.087951987481,376.2319806301831,399.9439233447789
0.026661730930327008,388.2807384823912,376.2517222191633,400.30975474561905
0.026737998085176018,388.4516965429612,376.23593903021094,400.66745405571146
0.02681425942378992,388.59651349391504,376.17687782359076,401.01614916423927
0.026890514947055324,388.7280482455202,376.0969722545687,401.3591242364717
0.026966764655859496,388.84460898648774,375.9940414311728,401.6951765418027
0.02704300855108864,389.1002381938439,376.12117279858006,402.0793035891077
0.027119246633629406,389.2561117289015,376.3380924573257,402.17413100047736
0.02719547890436823,389.2184467678331,376.5262761005293,401.9106174351369
0.02727170536419072,389.18001675633593,376.7131398533533,401.6468936593186
0.02734792601398312,389.14157636320795,376.8998128712882,401.3833398551277
0.027424140854630623,389.01634789169344,377.18955498215666,400.8431408012303
0.027500349887019084,388.8136317654316,377.5045528392417,400.1227106916214
0.02757655311203328,388.980928775795,377.548374130696,400.41348342089395
0.02765275053055844,389.09051178690544,377.48957381462697,400.6914497591839
0.0277289421434796,389.21473202013163,377.4536393930106,400.97582464725275
0.02780512795168093,389.40175920301283,377.5340067923725,401.26951161365315
0.027881307956047277,389.59066088841223,377.60037754394904,401.58094423287537
0.027957482157462403,389.8285767885996,377.6252699716975,402.0318836055018
0.02803365055681075,390.03604940723017,377.6028372304246,402.46926158403573
0.02810981315497569,390.1645330639428,377.63803141808876,402.69103470979695
0.02818596995284103,390.19473080886155,377.744952831017,402.6445087867061
0.028262120951290385,390.22492862733463,377.8517878007654,402.59806945390386
0.028338266151206524,390.25678648890676,377.9573211742212,402.5562518035923
0.02841440555347287,390.4108233754963,377.98961674346987,402.83203000752275
0.02849053915897178,390.5798607954934,378.04492725390816,403.1147943370786
0.028566666968586278,390.7142527805763,378.0445242304359,403.3839813307167
0.028642788983198324,390.82086212726966,377.9999964892461,403.6417277652933
0.028718905203690314,390.9103438540452,377.92942480949546,403.89126289859496
0.02879501563094446,390.99983467374284,377.8586603054113,404.14100904207436
0.028871120265842105,391.0918736748502,377.7904187314939,404.39332861820645
0.02894721910926527,391.0885642875349,377.8165087602013,404.36061981486847
0.029023312162094902,390.96710292358483,377.92775830571514,404.00644754145446
0.029099399425212617,390.9302100419342,378.17891914330727,403.68150094056114
0.02917548089949896,390.9344520665641,378.4999774942772,403.36892663885106
0.029251556585834927,390.95024221669746,378.8388817037691,403.0616027296258
0.029327626485101312,390.94023464759755,379.1725616283373,402.70790766685786
0.029403690598178055,391.1874077015888,379.2810455866368,403.0937698165408
0.02947974892594577,391.40580284334885,379.3426156190523,403.46899006764545
0.029555801469284,391.5615055866631,379.3012794139563,403.82173175936987
0.029631848229072943,391.68447801651195,379.208141309777,404.1608147232469
0.029707889206191752,391.80745480756843,379.11482820608927,404.5000814090476
0.029783924401520005,391.8525587666744,379.10201930994134,404.60309822340747
0.029859953815937097,391.94433136646785,379.2397523608981,404.6489103720376
0.029935977450321567,392.17767604954287,379.59803831197956,404.75731378710617
0.030011995305552618,392.0948440078626,379.830625617013,404.35906239871224
0.030088007382508386,391.9233234244992,380.1043387916921,403.7423080573063
0.030164013682067677,391.99688752284567,380.1450512484736,403.84872379721776
0.030240014205108228,392.1064213485177,380.15931200669087,404.05353069034453
0.030316008952508442,392.215967294403,380.1733927192313,404.25854186957474
0.03039199792514566,392.32638511339724,380.1886096811617,404.46416054563275
0.030467981123897658,392.6247643660832,380.13519530556607,405.1143334266003
0.030543958549642033,392.95297633911986,380.09731236837797,405.80864030986174
0.030619930203255517,393.26756142173815,380.03757014037024,406.497552703106
0.03069589608561551,393.4964633940608,379.90617101924346,407.0867557688782
0.030771856197598358,393.36272066215065,380.0301641137125,406.69527721058887
0.030847810540081053,393.22895307188566,380.1533337143897,406.3045724293816
0.030923759113939544,393.05917042882675,380.2213440428634,405.8969968147901
0.030999701920050214,392.87194261901897,380.26043392167315,405.4834513163647
0.031075638959289244,392.69155796827397,380.3102714960389,405.07284444050896
0.031151570232531987,392.6167632628584,380.53640648208483,404.697120043632
0.031227495740654435,392.1645611947996,381.0312422081101,403.2978801814892
0.031303415484531534,392.336091831231,381.0319046637633,403.64027899869865
0.03137932946503889,392.6926120448756,380.87338360448376,404.5118404852675
0.03145523768305104,393.0543209286219,380.7226661693538,405.38597568789004
0.03153114013944299,393.3530171602167,380.6834004254404,406.022633894993
0.031607036835089516,393.53151049362674,380.72908991982194,406.33393106743154
