"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(8800 (0,1) Waveform)","Total Cycle Count(8800 (0,3) Waveform)","Position(8800 (0,1):Position) (mm)","Load(8800 (0,1):Load) (N)","Rotation(8800 (0,3):Rotary Position Encoder) (deg)","Torque(8800 (0,3):Torque) (N·m)",
15,15,1,1,1,0,0,-3.89975203072892,-4.6085100620985,-0.02571702003479,0.929986592382193,
15.1,15.1,1,1,1,0,0,-3.90038383997239,-4.83859330415726,-0.02571702003479,0.927216839045286,
15.2,15.2,1,1,1,0,0,-3.9018821517514,-5.03829214721918,-0.02571702003479,0.931254122406244,
15.3,15.3,1,1,1,0,0,-3.90283917884248,-4.98646404594183,-0.02571702003479,0.940718688070774,
15.4,15.4,1,1,1,0,0,-3.90411695343274,-5.19480090588331,4.56813722848892E-05,0.9533422999084,
15.5,15.5,1,1,1,0,0,-3.90751330064539,-4.78976871818304,0.0275884056463838,1.05875311419368,
15.6,15.6,1,1,1,0,0,-3.90723464892717,-3.5206088796258,0.0257106497883797,1.03930057957768,
15.7,15.7,1,1,1,0,0,-3.9073423098183,-3.68081964552403,0.0257062492892146,1.03871850296855,
15.8,15.8,1,1,1,0,0,-3.9075282018068,-3.4059165045619,0.0257062492892146,1.03419553488493,
15.9,15.9,1,1,1,0,0,-3.90761313842679,-3.36216762661934,0.0257062492892146,1.02990353479981,
16,16,1,1,1,0,0,-3.90750734018083,-3.93548980355263,0.0257062492892146,1.02540059015155,
16.1,16.1,1,1,1,0,0,-3.91050731650018,-4.82820905745029,0.0257062492892146,1.02829001843929,
16.2,16.2,1,1,1,0,0,-3.91167258732186,-4.99794259667397,0.0257062492892146,1.02548860013485,
16.3,16.3,1,1,1,0,0,-3.91267171019389,-4.88401856273413,0.0257062492892146,1.02411909028888,
16.4,16.4,1,1,1,0,0,-3.91361793394295,-5.03291375935078,0.0257062492892146,1.02409161627293,
16.5,16.5,1,1,1,0,0,-3.91468075927998,-4.37451526522636,0.0257062492892146,1.0200166143477,
16.6,16.6,1,1,1,0,0,-3.91530325529757,-4.91745304316282,0.0257062492892146,1.02619268000126,
16.7,16.7,1,1,1,0,0,-3.91683807492202,-4.58136200904846,0.0257062492892146,1.0207868181169,
16.8,16.8,1,1,1,0,0,-3.91751011730127,-4.95817512273788,0.0257062492892146,1.02353561669588,
16.9,16.9,1,1,1,0,0,-3.91886463287276,-4.61854506283998,0.0257062492892146,1.01857492700219,
17,17,1,1,1,0,0,-3.91970915619524,-5.21112233400345,0.0257062492892146,1.01915141567588,
17.1,17.1,1,1,1,0,0,-3.92068741744131,-5.12711703777313,0.0257062492892146,1.01813161745667,
17.2,17.2,1,1,1,0,0,-3.92175396806869,-5.1866052672267,0.0257062492892146,1.0178848169744,
17.3,17.3,1,1,1,0,0,-3.92303919323966,-5.1428796723485,0.0257062492892146,1.01326126605272,
17.4,17.4,1,1,1,0,0,-3.92364678809584,-5.25473151355982,0.0257062492892146,1.0125576518476,
17.5,17.5,1,1,1,0,0,-3.92523711454652,-5.07354270666838,0.0257062492892146,1.01059162989259,
17.6,17.6,1,1,1,0,0,-3.92568228674342,-4.9991300329566,0.0209337193518877,1.00471265614033,
17.7,17.7,1,1,1,0,0,-3.92834996716349,-4.97570727020502,6.74743205308914E-06,0.922192353755236,
17.8,17.8,1,1,1,0,0,-3.92946196633315,-3.28205060213804,-0.0257179839536548,0.893038231879473,
17.9,17.9,1,1,1,0,0,-3.92972310918673,-3.93928494304419,-0.02571702003479,0.900136306881905,
18,18,1,1,1,0,0,-3.9298173590326,-3.94533853977919,-0.02571702003479,0.902538653463125,
18.1,18.1,1,1,1,0,0,-3.92963146704411,-4.24312893301249,-0.02571702003479,0.90673565864563,
18.2,18.2,1,1,1,0,0,-3.9300319357568,-4.58220019936562,-0.02571702003479,0.917010474950075,
18.3,18.3,1,1,1,0,0,-3.93269216559617,-5.09819947183132,-0.02571702003479,0.912521034479141,
18.4,18.4,1,1,1,0,0,-3.93395056867661,-4.91489190608263,-0.02571702003479,0.917001627385616,
18.5,18.5,1,1,1,0,0,-3.93506517554951,-5.02483453601599,-0.02571702003479,0.915262382477522,
18.6,18.6,1,1,1,0,0,-3.93548874106238,-4.97614964842796,-0.02571702003479,0.916493590921164,
18.7,18.7,1,1,1,0,0,-3.93671100882642,-5.06453216075897,-0.02571702003479,0.920325983315706,
18.8,18.8,1,1,1,0,0,-3.93740763812198,-4.75819688290358,-0.02571702003479,0.916209537535906,
18.9,18.9,1,1,1,0,0,-3.93856583089199,-5.1173148676753,-0.02571702003479,0.921078491955996,
19,19,1,1,1,0,0,-3.939681555352,-5.27652446180582,-0.02571702003479,0.919960904866457,
19.1,19.1,1,1,1,0,0,-3.9408036128056,-5.28930686414242,-0.02571702003479,0.92011783272028,
19.2,19.2,1,1,1,0,0,-3.94192790543342,-5.04518393427134,-0.02571702003479,0.918035395443439,
19.3,19.3,1,1,1,0,0,-3.94267259097451,-5.3703086450696,-0.02571702003479,0.920887570828199,
19.4,19.4,1,1,1,0,0,-3.943676556724,-5.29582612216473,-0.02571702003479,0.921614468097687,
19.5,19.5,1,1,1,0,0,-3.94444769182658,-5.1949406042695,-0.02571702003479,0.926182605326176,
19.6,19.6,1,1,1,0,0,-3.94617436390409,-5.1816925406456,-0.02571702003479,0.928636174649,
19.7,19.7,1,1,1,0,0,-3.94654167753266,-5.12534752488136,-0.02571702003479,0.929467845708132,
19.8,19.8,1,1,1,0,0,-3.94749348921724,-5.12138940393925,-0.02571702003479,0.935503747314215,
19.9,19.9,1,1,1,0,0,-3.94878541991083,-5.26574440300465,0.000161435455083847,0.948499422520399,
20,20,1,1,1,0,0,-3.95173696745563,-5.33745624125004,0.00247852876782417,1.04138627648354,
20.1,20.1,1,1,1,0,0,-3.95231438745997,-4.17937990278006,0.0256858812645078,1.04783335700631,
20.2,20.2,1,1,1,0,0,-3.95247159471277,-4.14468813687563,0.0257062492892146,1.03658437728882,
