Engineering Strain,Engineering Stress (MPa),Lower Bound (MPa),Upper Bound (MPa)
0.014270730370370369,351.6724675735028,348.16818300019617,355.1767521468094
0.01435315111111111,351.73588623940935,348.22581386869643,355.2459586101223
0.014435571851851849,351.8352573138156,348.31496573772455,355.35554888990663
0.01451799259259259,351.92358206319415,348.3895366166381,355.4576275097502
0.014600413333333331,351.9924225680721,348.45505916459746,355.5297859715467
0.014682834074074072,352.0578903713704,348.532239391015,355.5835413517257
0.014765254814814813,352.1344212654195,348.6447300843385,355.62411244650053
0.014847675555555554,352.2182517527589,348.7548369768613,355.6816665286564
0.014930096296296293,352.3046681378616,348.8610911408199,355.7482451349033
0.015012517037037034,352.37472930550376,348.92692274781194,355.8225358631956
0.015094937777777775,352.455285720685,349.0109380954813,355.89963334588873
0.015177358518518516,352.59896873949765,349.2392223350257,355.9587151439696
0.015259779259259258,352.7855815641743,349.5104596921032,356.06070343624543
0.015342199999999999,352.8887093400908,349.5920579504062,356.1853607297755
0.01542462074074074,352.9850667901314,349.6586156205555,356.31151795970726
0.015507041481481479,353.07590572314786,349.7205992198416,356.43121222645414
0.015589462222222222,353.16739431047455,349.78096277146676,356.55382584948234
0.01567188296296296,353.23734190403985,349.84815597354583,356.6265278345339
0.0157543037037037,353.2927912480344,349.8935539159044,356.6920285801644
0.015836724444444443,353.3580660181923,349.95000016300094,356.76613187338364
0.015919145185185182,353.4276821576301,349.9991251625637,356.8562391526965
0.016001565925925925,353.4902528262979,350.04918694538367,356.9313187072121
0.016083986666666664,353.53331678571493,350.0664091987915,357.00022437263834
0.016166407407407404,353.57576100393044,350.07442740802895,357.0770945998319
0.016248828148148146,353.6432438806099,350.10242142519814,357.1840663360216
0.016331248888888886,353.7391738213582,350.1983577277845,357.27998991493183
0.01641366962962963,353.83874820566535,350.30038585065955,357.37711056067116
0.016496090370370368,353.93733398634157,350.40151904050936,357.4731489321738
0.016578511111111107,354.0359197670178,350.502585393194,357.56925414084157
0.01666093185185185,354.13844786254333,350.5975324028046,357.6793633222821
0.01674335259259259,354.2362051659765,350.6742064278377,357.7982039041153
0.016825773333333332,354.3301348357517,350.7439167704364,357.91635290106706
0.01690819407407407,354.38519081996026,350.8002610214769,357.9701206184436
0.016990614814814814,354.46014504595314,350.9243232093068,357.9959668825995
0.017073035555555553,354.55912468553186,351.11098005630606,358.00726931475765
0.017155456296296293,354.6518483189756,351.2664134132415,358.03728322470977
0.017237877037037035,354.68664160553453,351.26391790493454,358.1093653061345
0.017320297777777775,354.74204112841,351.287480347832,358.196601908988
0.017402718518518517,354.80372519382786,351.3198476114295,358.2876027762262
0.017485139259259257,354.87682840753433,351.38106468902737,358.3725921260413
0.017567559999999996,354.96508397044283,351.48386140450793,358.44630653637773
0.01764998074074074,355.06223740515514,351.5641890772219,358.5602857330884
0.017732401481481478,355.1472889443145,351.6101227361084,358.68445515252057
0.01781482222222222,355.23119708384604,351.678231537092,358.78416263060006
0.01789724296296296,355.2360923026112,351.76106130994793,358.7111232952745
0.017979663703703703,355.1909051840587,351.84920122404174,358.53260914407565
0.018062084444444442,355.39584575516267,351.88489720358035,358.906794306745
0.01814450518518518,355.5553931174846,351.97747940743596,359.1333068275332
0.018226925925925924,355.6495098773183,352.06980663470097,359.2292131199356
0.018309346666666663,355.74348160753897,352.1619010277331,359.3250621873448
0.018391767407407406,355.8312365572291,352.25004783713956,359.4124252773186
0.018474188148148146,355.9045203630944,352.33761325053314,359.4714274756556
0.018556608888888885,355.97782086754233,352.42119019136476,359.5344515437199
0.018639029629629628,356.0494634328614,352.49977479877003,359.59915206695274
0.018721450370370367,356.11818487913547,352.5736686902432,359.66270106802773
0.01880387111111111,356.2609431461925,352.76408648718024,359.7577998052048
0.01888629185185185,356.40502434635886,352.9507120320481,359.8593366606696
0.01896871259259259,356.4713447648267,353.01294728803975,359.92974224161367
0.01905113333333333,356.5411228804147,353.03249391183374,360.0497518489957
0.01913355407407407,356.60409488555524,353.0529290841486,360.15526068696187
0.019215974814814813,356.6626516108007,353.070627464607,360.2546757569944
0.019298395555555552,356.72217712381564,353.0886830181727,360.3556712294586
0.019380816296296295,356.7756549910064,353.10652091345145,360.4447890685613
0.019463237037037034,356.805801146595,353.13016599227853,360.48143630091147
0.019545657777777774,356.85768138479693,353.20884562521184,360.50651714438203
0.019628078518518517,356.9363812237249,353.2894959889499,360.58326645849985
0.019710499259259256,357.0333773567634,353.38536861403657,360.6813860994903
0.01979292,357.1243819940202,353.4671077772024,360.78165621083804
0.019875340740740738,357.2029051274686,353.52997259525404,360.8758376596832
0.019957761481481477,357.2622252457107,353.5860488331559,360.93840165826543
0.02004018222222222,357.3520684831986,353.6888047433822,361.015332223015
0.02012260296296296,357.45912694084757,353.823812913862,361.0944409678331
0.020205023703703702,357.58021114217803,353.98798538456,361.1724368997961
0.02028744444444444,357.6439566365638,354.07194893802017,361.21596433510746
0.020369865185185184,357.7397085796123,354.1530808379529,361.32633632127164
0.020452285925925923,357.86156320915455,354.23120217404465,361.49192424426445
0.020534706666666663,357.9410858797516,354.2902992740061,361.5918724854971
0.020617127407407405,358.03044239636955,354.3627421200059,361.6981426727332
0.020699548148148145,358.1177126941175,354.4330929075448,361.80233248069015
0.020781968888888887,358.1897576369448,354.48487684519915,361.8946384286905
0.020864389629629627,358.22227159144325,354.5423917708645,361.90215141202196
0.020946810370370366,358.25325996460003,354.5956948722686,361.91082505693146
0.02102923111111111,358.36978017176324,354.70723895125565,362.03232139227083
0.021111651851851848,358.5190001628986,354.7898826934058,362.24811763239137
0.02119407259259259,358.5727803800589,354.8510084132248,362.29455234689294
0.02127649333333333,358.6247112051232,354.9080617320102,362.34136067823624
0.02135891407407407,358.669604807459,354.94617558670717,362.3930340282108
0.021441334814814812,358.7117096412076,354.9783799192848,362.44503936313043
0.02152375555555555,358.7708540342041,355.03842683394566,362.5032812344625
0.021606176296296294,358.84211307485003,355.1170373303497,362.56718881935035
0.021688597037037034,358.9132948516377,355.19492505542325,362.6316646478522
0.021771017777777776,359.02313730328194,355.31540034591865,362.73087426064524
0.021853438518518516,359.16566135866503,355.48100132587956,362.8503213914505
0.021935859259259255,359.3010691250223,355.61283638825716,362.98930186178745
0.022018279999999998,359.3795115238712,355.64104948532145,363.11797356242096
0.022100700740740737,359.41668390354835,355.6754378088195,363.1579299982772
0.02218312148148148,359.44437249015175,355.7129919838033,363.1757529965002
0.02226554222222222,359.4281616965938,355.7461005823842,363.1102228108034
0.02234796296296296,359.3751032472423,355.7495482853494,363.00065820913517
0.0224303837037037,359.3832987148552,355.7845265671046,362.9820708626058
0.02251280444444444,359.54197543946543,355.8280764938177,363.25587438511315
0.022595225185185183,359.68117144063245,355.86833685990973,363.4940060213552
0.022677645925925922,359.7334704353749,355.9034680847873,363.5634727859625
0.022760066666666665,359.780300710629,355.9255364578748,363.6350649633832
0.022842487407407405,359.85263982299693,355.97698842209996,363.7282912238939
0.022924908148148144,359.9338278477876,356.03607250753527,363.83158318803993
0.023007328888888887,360.00150714283916,356.14381428130116,363.85920000437716
0.023089749629629626,360.10243003515944,356.2411913466866,363.9636687236323
0.02317217037037037,360.2108753325492,356.3388663825766,364.08288428252183
0.023254591111111108,360.31525275015747,356.4366817630242,364.19382373729076
0.023337011851851847,360.4171845012781,356.5290805740135,364.30528842854267
0.02341943259259259,360.5066840153974,356.58924940002885,364.424118630766
0.02350185333333333,360.5940724956566,356.65244582005465,364.5356991712585
0.023584274074074072,360.6775289646759,356.71465717234236,364.64040075700944
0.02366669481481481,360.6636310389963,356.80247105026734,364.52479102772526
0.02374911555555555,360.6708211205472,356.8800876845524,364.461554556542
0.023831536296296293,360.7616495398309,356.9308783107378,364.592420768924
0.023913957037037033,360.8363668487842,356.9765616924377,364.69617200513073
0.023996377777777776,360.93054727882236,357.0473900379209,364.81370451972384
0.024078798518518515,361.00526810828205,357.1468461177828,364.8636900987813
0.024161219259259258,361.0639180264111,357.239313178229,364.8885228745932
0.024243639999999997,361.08374148458665,357.2791078712719,364.8883750979014
0.024326060740740736,361.10534638704087,357.3181675465484,364.8925252275333
0.02440848148148148,361.12562695988026,357.35289226546547,364.89836165429506
0.024490902222222218,361.2045394518881,357.4008145642674,365.00826433950874
0.02457332296296296,361.2875438143524,357.4454711894876,365.12961643921716
0.0246557437037037,361.3380041793923,357.47687223472997,365.1991361240547
0.02473816444444444,361.3983711811422,357.522806931286,365.27393543099834
0.024820585185185182,361.4586268456189,357.5794894684583,365.33776422277947
0.02490300592592592,361.5024199617529,357.6392847623185,365.3655551611873
0.024985426666666664,361.5459430209167,357.6987837400429,365.39310230179046
0.025067847407407404,361.5755923036944,357.7265369824069,365.4246476249819
0.025150268148148146,361.655060707341,357.77407401743665,365.5360473972454
0.025232688888888886,361.7580818467227,357.8233187583061,365.6928449351393
0.025315109629629625,361.8563276815918,357.8753284310574,365.83732693212613
0.025397530370370368,361.9558728802432,357.9270056656304,365.98474009485597
0.025479951111111107,362.0310891995124,357.97697276525565,366.08520563376914
0.02556237185185185,362.0704904522099,358.01932418433245,366.1216567200874
0.02564479259259259,362.1084288090617,358.0611272061816,366.1557304119418
0.02572721333333333,362.15874038886136,358.1311617778903,366.1863189998324
0.02580963407407407,362.1510465214302,358.20680202023925,366.09529102262115
0.02589205481481481,362.14960137841683,358.28489555853355,366.0143071983001
0.025974475555555553,362.2293497180276,358.32967331632995,366.12902611972527
0.026056896296296293,362.29791781305687,358.3711506789835,366.22468494713024
0.026139317037037032,362.3479785639806,358.42454026210777,366.2714168658534
0.026221737777777775,362.4204867381365,358.5452806604857,366.29569281578733
0.026304158518518514,362.49377275150044,358.66666046507527,366.3208850379256
0.026386579259259257,362.5648839618695,358.787186418559,366.34258150518
0.026468999999999996,362.61172919948666,358.9020286666296,366.32142973234374
0.02655142074074074,362.605258840846,358.891289530847,366.31922815084494
0.026633841481481478,362.635936435507,358.8729946906224,366.3988781803916
0.026716262222222217,362.72360514465885,358.8642645447541,366.5829457445636
0.02679868296296296,362.7444690931378,358.855997379845,366.6329408064306
0.0268811037037037,362.7710524940225,358.8682882381829,366.6738167498621
0.026963524444444442,362.7948935700691,358.8916755243665,366.6981116157717
0.02704594518518518,362.84755909091984,358.9429886001962,366.7521295816435
0.02712836592592592,362.90494333678055,358.9974600938681,366.812426579693
0.027210786666666664,362.9593695816567,359.0345626994196,366.88417646389377
0.027293207407407403,363.0374016302113,359.0812418874616,366.99356137296104
0.027375628148148146,363.1100174846822,359.12869842393724,367.09133654542717
0.027458048888888885,363.13716710854334,359.1413093106992,367.13302490638745
0.027540469629629628,363.17130733778356,359.1732943455443,367.1693203300228
0.027622890370370367,363.2069526227127,359.20817764452676,367.2057276008987
0.027705311111111106,363.265892870639,359.2732080605846,367.2585776806934
0.02778773185185185,363.35236527236134,359.3699016135151,367.3348289312076
0.02787015259259259,363.2646553475841,359.4989778451347,367.0303328500335
0.02795257333333333,363.3344238749572,359.57895179227575,367.0898959576387
0.02803499407407407,363.3697565650982,359.61356256020946,367.12595056998697
0.02811741481481481,363.40537670473896,359.6487101136835,367.16204329579443
0.028199835555555552,363.52137226020176,359.67001801594324,367.3727265044603
0.02828225629629629,363.6791907220445,359.6800985278537,367.6782829162353
0.028364677037037034,363.7043315851425,359.7136937101701,367.69496946011486
0.028447097777777774,363.7214994322896,359.76911254864643,367.67388631593275
0.028529518518518517,363.76767225648706,359.8285478810555,367.7067966319186
0.028611939259259256,363.8165722704729,359.89151226966624,367.7416322712795
0.028694359999999995,363.9499473357483,359.9714636086904,367.92843106280617
0.028776780740740738,364.0068891953051,360.0352122031644,367.97856618744584
0.028859201481481477,363.7725102598473,359.9909563584731,367.5540641612215
0.02894162222222222,363.9491030531534,360.0554408724778,367.842765233829
0.02902404296296296,364.01423494957936,360.08274693613106,367.94572296302766
0.0291064637037037,364.0681611609053,360.10053496681644,368.0357873549941
0.02918888444444444,364.11468933639156,360.11373465833054,368.1156440144526
0.02927130518518518,364.16225414671754,360.13611328720566,368.1883950062294
0.029353725925925923,364.298868913773,360.19145342183975,368.40628440570623
0.029436146666666663,364.3388261229589,360.2604937334615,368.4171585124563
0.029518567407407402,364.4246683649785,360.36662023336004,368.482716496597
0.029600988148148145,364.5376030573372,360.4632194701814,368.611986644493
0.029683408888888884,364.648774127502,360.5594693420872,368.7380789129168
0.029765829629629627,364.73733072581535,360.650309898779,368.8243515528517
0.029848250370370366,364.7886666442831,360.6873096576068,368.89002363095943
0.02993067111111111,364.82016236030074,360.69882393076546,368.941500789836
0.030013091851851848,364.7516160651727,360.6782187314241,368.82501339892127
0.030095512592592587,364.70557935641796,360.6875680529934,368.7235906598425
0.03017793333333333,364.6619309280577,360.696035957437,368.6278258986784
0.03026035407407407,364.6733280192731,360.72164402557013,368.625012012976
0.030342774814814812,364.7502008728638,360.8068230069821,368.6935787387455
0.03042519555555555,364.84217355394344,360.8925002222136,368.7918468856733
0.03050761629629629,364.93564593346247,360.9764785348629,368.89481333206203
0.030590037037037034,365.0309994983897,361.05984287449735,369.00215612228203
0.030672457777777773,365.14674508881063,361.1318354559426,369.16165472167864
0.030754878518518516,365.3249339583191,361.1854827388975,369.46438517774067
0.030837299259259255,365.0859296437431,361.1903954557987,368.9814638316875
0.030919719999999998,365.01008946057317,361.181066601103,368.83911232004334
0.031002140740740737,364.96670567918517,361.15392237836306,368.7794889800073
0.03108456148148148,364.9511858851786,361.203037052957,368.6993347174002
0.03116698222222222,365.043229563675,361.2273173275202,368.85914179982984
0.03124940296296296,365.1652263241118,361.2854523082899,369.0450003399337
0.0313318237037037,365.3273958320955,361.3887189233724,369.2660727408186
0.03141424444444445,365.4026613274938,361.45172374901625,369.3535989059713
0.03149666518518519,365.4579557719925,361.5405708479806,369.3753406960044
0.031579085925925926,365.48610711223256,361.60069238126647,369.37152184319865
0.031661506666666665,365.5965458591369,361.644803879013,369.54828783926075
0.031743927407407405,365.69786319985917,361.6784387922825,369.7172876074358
0.03182634814814815,365.7966522058024,361.7044441123454,369.88886029925936
0.03190876888888889,365.8590095274215,361.74722992053245,369.97078913431056
0.03199118962962963,365.941140677993,361.8188380915276,370.06344326445844
0.03207361037037037,365.99444439232286,361.84972169183567,370.13916709281006
0.03215603111111111,366.0342308099507,361.8613678248728,370.20709379502864
0.032238451851851854,365.970108412602,361.87869183252747,370.0615249926765
0.032320872592592594,365.8949888872594,361.88974624184374,369.90023153267504
0.03240329333333333,365.82213678947846,361.8931808861226,369.75109269283433
0.03248571407407407,366.0804406821982,362.00307722678787,370.1578041376085
0.03256813481481481,366.1551332766171,362.03257411241657,370.27769244081765
0.03265055555555556,366.2105399457686,362.0536560693096,370.3674238222275
0.0327329762962963,366.30059249638657,362.0783415257061,370.52284346706705
0.032815397037037036,366.36105323202884,362.12864022120004,370.59346624285763
0.032897817777777776,366.36694836478375,362.19016030531344,370.54373642425406
0.032980238518518515,366.0818657538004,362.2179292083197,369.9458022992811
0.03306265925925926,366.0693378150948,362.2887074270523,369.8499682031373
0.03314508,366.0612470889473,362.34672931403503,369.7757648638596
0.03322750074074074,366.2872461212466,362.34456365576307,370.2299285867301
0.03330992148148148,366.2813412169484,362.4235247066648,370.13915772723203
0.03339234222222222,366.28449869242553,362.4938939446817,370.07510344016936
0.033474762962962964,366.4043005322257,362.5777991337439,370.2308019307075
0.033557183703703704,366.5982342038673,362.72514868022307,370.47131972751157
0.03363960444444444,366.78352432361896,362.84211284357553,370.7249358036624
0.03372202518518518,366.8456046985466,362.83704334556813,370.85416605152506
0.03380444592592593,366.848421931878,362.8055625369457,370.8912813268104
0.03388686666666667,366.8363592715158,362.79407867520973,370.87863986782185
0.03396928740740741,366.86923271674084,362.7988796191342,370.9395858143475
0.034051708148148147,366.89609225578636,362.77196047154314,371.0202240400296
0.034134128888888886,366.85962293580286,362.7510213124734,370.9682245591323
0.03421654962962963,366.7926103726458,362.72821884702086,370.85700189827077
