Time;Image index (Image index);Distance L(t) (Extensometer 1);Change in distance (Extensometer 1);Strain - RC (Extensometer 1);Distance x L(t) (Extensometer 1);Distance y L(t) (Extensometer 1);Distance z L(t) (Extensometer 1);Change in distance x (Extensometer 1);Change in distance y (Extensometer 1);Change in distance z (Extensometer 1);X-displacement (Strain Gauge 1);Y-displacement (Strain Gauge 1);Z-displacement (Strain Gauge 1);Displacement (Strain Gauge 1);Height (Strain Gauge 1);Exx - RC (Strain Gauge 1);Exy - RC (Strain Gauge 1);Eyy - RC (Strain Gauge 1);Max. principal strain - RC (Strain Gauge 1);Min. principal strain - RC (Strain Gauge 1);Max. shear strain - RC (Strain Gauge 1);Poisson ratio -Exx/Eyy (Strain Gauge 1);Poisson ratio -Eyy/Exx (Strain Gauge 1);Von Mises - RC (Strain Gauge 1);Tresca - RC (Strain Gauge 1);Poisson ratio -strain max/min (Strain Gauge 1);Poisson ratio -strain min/max (Strain Gauge 1);Max. strain angle (Strain Gauge 1);Max. shear angle (Strain Gauge 1);Vorticity-z (Strain Gauge 1);du/dx (Strain Gauge 1);du/dy (Strain Gauge 1);dv/dx (Strain Gauge 1);dv/dy (Strain Gauge 1);dw/dx (Strain Gauge 1);dw/dy (Strain Gauge 1);Ezz plane stress state (Strain Gauge 1);Stereo reconstruction error (Strain Gauge 1);X-displacement (Strain Gauge 2);Y-displacement (Strain Gauge 2);Z-displacement (Strain Gauge 2);Displacement (Strain Gauge 2);Height (Strain Gauge 2);Exx - RC (Strain Gauge 2);Exy - RC (Strain Gauge 2);Eyy - RC (Strain Gauge 2);Max. principal strain - RC (Strain Gauge 2);Min. principal strain - RC (Strain Gauge 2);Max. shear strain - RC (Strain Gauge 2);Poisson ratio -Exx/Eyy (Strain Gauge 2);Poisson ratio -Eyy/Exx (Strain Gauge 2);Von Mises - RC (Strain Gauge 2);Tresca - RC (Strain Gauge 2);Poisson ratio -strain max/min (Strain Gauge 2);Poisson ratio -strain min/max (Strain Gauge 2);Max. strain angle (Strain Gauge 2);Max. shear angle (Strain Gauge 2);Vorticity-z (Strain Gauge 2);du/dx (Strain Gauge 2);du/dy (Strain Gauge 2);dv/dx (Strain Gauge 2);dv/dy (Strain Gauge 2);dw/dx (Strain Gauge 2);dw/dy (Strain Gauge 2);Ezz plane stress state (Strain Gauge 2);Stereo reconstruction error (Strain Gauge 2);Voltage ADC 1 channel 1
434000;435;26.1265;0.373096;0.0144872;-2.35471;26.0001;-1.02278;-0.246229;0.339826;-0.435908;-1.36639;-0.590482;-0.355523;1.53039;-5.82846;-0.00304768;-0.00127787;0.0105841;0.0107028;-0.00316643;0.00693464;0.287949;3.47284;0.00839224;0.00924618;3.3801;0.295849;126.906;171.906;-0.0235884;-0.00308542;0.00631513;-0.00876837;0.0105652;0.0333691;0.0160726;0;0.0532487;-1.61499;-0.938729;-0.771502;2.02104;-6.86074;-0.00225964;0.000751948;0.0138249;0.01386;-0.00229472;0.00807736;0.163447;6.11819;0.0100922;0.0107698;6.03995;0.165564;115.033;160.033;-0.00903393;-0.0022888;0.0093047;-0.00766516;0.0137825;0.00782865;0.0264995;0;0.0274779;3.13349
435000;436;26.1357;0.382346;0.0148464;-2.35521;26.0092;-1.02626;-0.246727;0.34894;-0.439391;-1.36591;-0.590106;-0.351875;1.52897;-5.82481;-0.00316106;-0.000927101;0.0107707;0.0108321;-0.00322249;0.00702731;0.293487;3.4073;0.00850165;0.00936974;3.36142;0.297494;125.208;170.208;-0.025301;-0.0031958;0.00662246;-0.00837256;0.0107494;0.0345038;0.0125617;0;0.0552565;-1.61511;-0.946526;-0.770706;2.02447;-6.85995;-0.00210965;0.00116845;0.0133857;0.0134733;-0.00219727;0.00783531;0.157605;6.34499;0.00979714;0.0104471;6.13186;0.163083;113.683;158.683;-0.00929889;-0.00213499;0.00967336;-0.00720649;0.0133402;0.0103093;0.0281974;0;0.0236454;3.1355
436000;437;26.1441;0.39069;0.0151704;-2.35659;26.0174;-1.02719;-0.248115;0.357162;-0.44032;-1.36665;-0.588048;-0.356623;1.52994;-5.82956;-0.00296239;-0.000911375;0.0104847;0.0105462;-0.00302387;0.00678501;0.282545;3.53926;0.00822612;0.00904668;3.48763;0.286728;125.29;170.29;-0.0228169;-0.00299635;0.00655686;-0.00828017;0.0104638;0.0310751;0.0146309;0;0.0543005;-1.61639;-0.952945;-0.777411;2.03105;-6.86665;-0.00220123;0.000996593;0.0137836;0.0138455;-0.00226313;0.00805429;0.1597;6.26175;0.0100698;0.0107391;6.11785;0.163456;113.841;158.841;-0.00896745;-0.002227;0.00936473;-0.00723966;0.0137408;0.00954155;0.0285262;0;0.0213752;3.13951
437000;438;26.1531;0.399729;0.0155214;-2.35759;26.0264;-1.02737;-0.249113;0.366148;-0.440494;-1.36669;-0.585135;-0.358184;1.52922;-5.83112;-0.00292655;-0.000922034;0.0112227;0.0112825;-0.00298638;0.00713444;0.260771;3.83478;0.0086899;0.00951259;3.77799;0.264691;123.944;168.944;-0.0245293;-0.00296041;0.00652908;-0.00826884;0.011202;0.0353118;0.0141881;0;0.0565433;-1.61736;-0.959385;-0.77896;2.03545;-6.8682;-0.00224261;0.000940723;0.0151638;0.0152145;-0.0022933;0.00875388;0.147892;6.76167;0.0109875;0.0116718;6.63431;0.150732;112.514;157.514;-0.00859225;-0.00226754;0.00913807;-0.00711614;0.0151231;0.00935819;0.0288316;0;0.0258075;3.13951
438000;439;26.16;0.406632;0.0157894;-2.35776;26.0331;-1.03236;-0.249278;0.372872;-0.445486;-1.36718;-0.583041;-0.356467;1.52846;-5.8294;-0.00308439;-0.000681015;0.011326;0.0113581;-0.0031165;0.00723731;0.272328;3.67204;0.00879689;0.00964974;3.64451;0.274386;123.359;168.359;-0.0232434;-0.00311823;0.00699005;-0.00824274;0.0113021;0.0324664;0.01389;0;0.0590968;-1.61843;-0.965137;-0.779052;2.03905;-6.86829;-0.00242261;0.000800265;0.0163134;0.0163475;-0.00245673;0.00940214;0.148504;6.73382;0.0118028;0.0125362;6.65419;0.150281;112.478;157.478;-0.00898712;-0.00245011;0.00920551;-0.00745009;0.0162721;0.0115885;0.0293107;0;0.0315757;3.13936
439000;440;26.1683;0.414927;0.0161115;-2.35861;26.0413;-1.03358;-0.250127;0.381082;-0.446706;-1.36706;-0.582225;-0.357831;1.52836;-5.83077;-0.00329128;-0.00112759;0.0108395;0.0109289;-0.00338069;0.00715479;0.303638;3.2934;0.00863628;0.00953972;3.23274;0.309335;125.896;170.896;-0.0236591;-0.00332668;0.00632503;-0.00847596;0.0108203;0.0348131;0.0132953;0;0.0590223;-1.61897;-0.972838;-0.782225;2.04435;-6.87147;-0.00218193;0.000554651;0.0167125;0.0167288;-0.0021982;0.0094635;0.130557;7.65951;0.0119528;0.012618;7.61023;0.131402;112.769;157.769;-0.00986493;-0.00221223;0.00906266;-0.00779529;0.0166723;0.0143036;0.0278134;0;0.0386046;3.14149
440000;441;26.1779;0.424483;0.0164826;-2.35868;26.0507;-1.03792;-0.250196;0.390505;-0.451048;-1.36739;-0.58024;-0.359882;1.52838;-5.83282;-0.00324455;-0.000807093;0.0117056;0.011749;-0.003288;0.0075185;0.277181;3.60776;0.00912824;0.0100247;3.5733;0.279854;123.097;168.097;-0.0225095;-0.00327769;0.00666371;-0.00816745;0.0116839;0.0317496;0.0118067;0;0.0632944;-1.62021;-0.980085;-0.785605;2.05008;-6.87485;-0.00220752;0.000679238;0.0173131;0.0173367;-0.00223113;0.00978393;0.127506;7.84278;0.0123688;0.0130452;7.77038;0.128694;111.768;156.768;-0.0100811;-0.00223614;0.00910729;-0.00758714;0.0172726;0.0129468;0.0260484;0;0.0420685;3.14258
441000;442;26.1858;0.432449;0.0167919;-2.35925;26.0588;-1.03443;-0.250771;0.398597;-0.447558;-1.36777;-0.579696;-0.357584;1.52798;-5.83052;-0.00335387;-0.00047104;0.0112838;0.011299;-0.00336902;0.007334;0.297228;3.36442;0.00887152;0.00977867;3.35379;0.29817;122.712;167.712;-0.0232814;-0.00338487;0.00704092;-0.00787424;0.0112594;0.0306143;0.0131139;0;0.0600927;-1.62123;-0.98742;-0.785173;2.05424;-6.87442;-0.0021705;0.000886835;0.0171899;0.0172305;-0.00221104;0.00972076;0.126266;7.9198;0.0122905;0.012961;7.79293;0.128321;111.087;156.087;-0.00939626;-0.00219682;0.00923352;-0.00730104;0.0171484;0.013017;0.0279009;0;0.0374614;3.14532
442000;443;26.1951;0.441719;0.0171519;-2.35981;26.0679;-1.03921;-0.251328;0.407672;-0.452338;-1.36738;-0.579349;-0.358699;1.52775;-5.83163;-0.0032243;-0.000729718;0.0123796;0.0124136;-0.00325835;0.007836;0.260453;3.83947;0.00954902;0.010448;3.8098;0.262481;121.954;166.954;-0.0236712;-0.0032581;0.00689919;-0.008241;0.0123563;0.0320759;0.012756;0;0.0557668;-1.62161;-0.995904;-0.787761;2.05962;-6.877;-0.00248107;0.000898736;0.0162304;0.0162735;-0.00252413;0.0093988;0.152865;6.5417;0.0117808;0.0125317;6.44714;0.155107;111.89;156.89;-0.00940074;-0.00250595;0.00904979;-0.00710229;0.0161905;0.010627;0.0293091;0;0.0255967;3.1496
443000;444;26.2043;0.450896;0.0175082;-2.3601;26.077;-1.04284;-0.251624;0.416722;-0.455972;-1.36706;-0.57596;-0.363761;1.52739;-5.8367;-0.00356407;-0.000839897;0.0119796;0.0120248;-0.00360932;0.00781707;0.297512;3.3612;0.00945222;0.0104228;3.3316;0.300156;123.315;168.315;-0.0236196;-0.00359819;0.00672487;-0.00828843;0.0119576;0.0317256;0.0142123;0;0.0564243;-1.62184;-1.00138;-0.794371;2.06498;-6.88361;-0.00277457;0.00125294;0.0160937;0.0161766;-0.0028574;0.00951699;0.1724;5.80045;0.0118522;0.0126893;5.66129;0.176638;111.673;156.673;-0.00905582;-0.00279809;0.00962498;-0.00696371;0.0160489;0.0119814;0.0305436;0;0.0218107;3.14938
444000;445;26.2106;0.457158;0.0177514;-2.3615;26.0831;-1.04262;-0.253021;0.422897;-0.455745;-1.36752;-0.574369;-0.365814;1.52768;-5.83875;-0.00330076;-0.000583283;0.0117033;0.0117259;-0.0033234;0.00752467;0.282037;3.54564;0.00912901;0.0100329;3.5283;0.283423;122.177;167.177;-0.0226054;-0.00333154;0.00679799;-0.00785506;0.0116806;0.0306154;0.0121917;0;0.0510692;-1.62306;-1.00714;-0.798235;2.07022;-6.88748;-0.00277408;0.00105143;0.0163451;0.0164027;-0.00283173;0.00961723;0.16972;5.89207;0.011991;0.012823;5.79248;0.172638;111.482;156.482;-0.00887289;-0.00279695;0.00908946;-0.00683546;0.016305;0.0122659;0.0299651;0;0.0227388;3.14939
445000;446;26.2194;0.465988;0.0180942;-2.36154;26.0921;-1.04126;-0.25306;0.431821;-0.454384;-1.36801;-0.573943;-0.361543;1.52695;-5.83448;-0.00330196;-0.0010469;0.0115642;0.0116376;-0.00337532;0.00750647;0.285532;3.50223;0.00909475;0.0100086;3.44785;0.290036;124.657;169.657;-0.0248898;-0.00333868;0.00663824;-0.00861905;0.011543;0.0340714;0.0134791;0;0.052459;-1.62409;-1.01465;-0.796567;2.07406;-6.88581;-0.00278377;0.000958246;0.0178628;0.0179072;-0.00282815;0.0103677;0.155842;6.41677;0.0129839;0.0138236;6.33177;0.157934;110.444;155.444;-0.00881214;-0.00280726;0.00899121;-0.00691183;0.0178236;0.0115822;0.0298884;0;0.0248421;3.15121
446000;447;26.2262;0.472792;0.0183584;-2.36313;26.0987;-1.04283;-0.254649;0.438451;-0.455958;-1.36739;-0.572819;-0.362739;1.52626;-5.83567;-0.00334063;-0.000396362;0.0123077;0.0123177;-0.00335067;0.00783419;0.271427;3.68424;0.00952717;0.0104456;3.6762;0.27202;120.979;165.979;-0.0233143;-0.00337184;0.00722236;-0.00789729;0.012282;0.0306707;0.0132782;0;0.0520994;-1.62428;-1.02202;-0.797715;2.07826;-6.88696;-0.00295168;0.000804956;0.0193727;0.0194016;-0.00298067;0.0111912;0.152363;6.56327;0.0140339;0.0149215;6.50916;0.15363;109.977;154.977;-0.00870615;-0.00297701;0.00894092;-0.00715288;0.0193338;0.0134776;0.0273515;0;0.0260648;3.15416
447000;448;26.2345;0.481123;0.0186819;-2.362;26.107;-1.04749;-0.253518;0.446739;-0.460614;-1.36691;-0.569369;-0.366667;1.52548;-5.8396;-0.0035283;-0.00110043;0.0121789;0.0122556;-0.00360502;0.0079303;0.289707;3.45176;0.00960039;0.0105737;3.39959;0.294153;124.243;169.243;-0.0257385;-0.00356631;0.00669351;-0.00877335;0.0121573;0.0355925;0.0115528;0;0.0525503;-1.62473;-1.02779;-0.802187;2.08318;-6.89143;-0.00294399;0.000587438;0.0199629;0.0199779;-0.00295905;0.0114685;0.147473;6.78088;0.0144066;0.0152913;6.75147;0.148116;109.76;154.76;-0.00838676;-0.00296983;0.00855654;-0.00720273;0.0199271;0.0136699;0.0260247;0;0.0214456;3.15495
448000;449;26.2441;0.490732;0.0190551;-2.36368;26.1165;-1.04688;-0.255199;0.456267;-0.460013;-1.36763;-0.569786;-0.364312;1.52571;-5.83725;-0.00392788;-0.000492737;0.0116092;0.0116248;-0.00394349;0.00778417;0.338341;2.9556;0.00934596;0.0103789;2.94785;0.33923;123.375;168.375;-0.024095;-0.00396068;0.0072308;-0.00809762;0.0115835;0.0313421;0.0145924;0;0.0521005;-1.62654;-1.03644;-0.802837;2.08911;-6.89208;-0.00285029;0.000761898;0.020126;0.0201513;-0.00287552;0.0115134;0.141622;7.06105;0.0144881;0.0153512;7.00786;0.142697;109.499;154.499;-0.0092678;-0.00287629;0.00895005;-0.00724188;0.020087;0.0129859;0.0290956;0;0.0230574;3.15735
449000;450;26.2524;0.499011;0.0193765;-2.36372;26.1248;-1.04752;-0.255238;0.464558;-0.460648;-1.36846;-0.568351;-0.365118;1.52611;-5.83805;-0.00387522;-0.000547009;0.0124616;0.0124799;-0.00389351;0.0081867;0.310973;3.21571;0.00987697;0.0109156;3.2053;0.311983;122.418;167.418;-0.0247101;-0.0039098;0.00735183;-0.00831836;0.012435;0.0336542;0.0144291;0;0.0584023;-1.62772;-1.04324;-0.804886;2.0942;-6.89413;-0.00267365;0.000732451;0.0197946;0.0198185;-0.0026975;0.011258;0.135069;7.4036;0.0141972;0.0150106;7.34698;0.13611;109.404;154.404;-0.00836105;-0.00269886;0.00877168;-0.0071297;0.0197572;0.0113552;0.0294095;0;0.0300436;3.158
450000;451;26.2594;0.50604;0.0196494;-2.3643;26.1316;-1.05258;-0.25582;0.471365;-0.46571;-1.36934;-0.567891;-0.365213;1.52675;-5.83815;-0.00385069;-0.000506727;0.0127226;0.0127381;-0.00386617;0.00830211;0.302666;3.30397;0.0100322;0.0110695;3.29475;0.303513;121.648;166.648;-0.0250216;-0.00388389;0.00726209;-0.00814838;0.0126967;0.0330201;0.0147229;0;0.0533308;-1.62918;-1.05006;-0.807946;2.09991;-6.89719;-0.00319892;0.000829035;0.0187188;0.0187501;-0.00323023;0.0109902;0.170894;5.85159;0.0137043;0.0146535;5.80456;0.172278;110.393;155.393;-0.0087677;-0.00322292;0.00879637;-0.00696693;0.0186811;0.0115838;0.0322088;0;0.0255945;3.1586
451000;452;26.2673;0.513941;0.0199562;-2.36503;26.1393;-1.05587;-0.256549;0.479105;-0.469001;-1.3695;-0.565976;-0.366891;1.52658;-5.83983;-0.00390015;-0.000788524;0.0121485;0.0121871;-0.0039388;0.00806297;0.321039;3.11488;0.0097078;0.0107506;3.09413;0.323193;123.795;168.795;-0.0252257;-0.00393666;0.00711303;-0.00856474;0.0121238;0.0349178;0.015631;0;0.0503957;-1.63002;-1.05602;-0.810763;2.10463;-6.90001;-0.00301367;0.00110883;0.0182353;0.018293;-0.00307137;0.0106822;0.165266;6.05087;0.0133375;0.0142429;5.95597;0.167899;109.604;154.604;-0.00814871;-0.00303458;0.00893344;-0.00655256;0.0181967;0.00948587;0.0317986;0;0.021497;3.1635
452000;453;26.2756;0.522218;0.0202777;-2.36528;26.1476;-1.0567;-0.256806;0.487367;-0.469826;-1.36935;-0.563263;-0.370214;1.52625;-5.84315;-0.00408399;-0.000872383;0.012502;0.0125478;-0.00412974;0.00833876;0.326666;3.06123;0.0100293;0.0111183;3.03839;0.329122;123.835;168.835;-0.0251389;-0.00412163;0.00708863;-0.00870293;0.0124776;0.034084;0.0143096;0;0.0505178;-1.63023;-1.06245;-0.816436;2.11021;-6.90568;-0.00318134;0.00129533;0.0189982;0.0190736;-0.00325674;0.0111652;0.167455;5.97176;0.0139288;0.0148869;5.85666;0.170746;108.666;153.666;-0.00824656;-0.00320069;0.00910462;-0.00634405;0.0189584;0.0114035;0.034668;0;0.0206745;3.16725
453000;454;26.2834;0.530039;0.0205813;-2.36536;26.1554;-1.05773;-0.256885;0.495177;-0.470861;-1.36981;-0.562779;-0.368271;1.52602;-5.84121;-0.00446291;-0.000922017;0.0128021;0.0128512;-0.00451201;0.00868162;0.348607;2.86856;0.0104029;0.0115755;2.84823;0.351096;123.665;168.665;-0.0252368;-0.00449908;0.00682403;-0.00853596;0.0127796;0.0362356;0.01468;0;0.0554167;-1.63147;-1.06989;-0.816635;2.11501;-6.90588;-0.00334906;0.000957218;0.0209292;0.0209668;-0.00338674;0.0121768;0.160019;6.24927;0.0152328;0.0162357;6.19086;0.161528;108.609;153.609;-0.00841074;-0.00337237;0.00898837;-0.00688301;0.02089;0.0128884;0.034955;0;0.0290213;3.166
454000;455;26.2904;0.536987;0.0208511;-2.36682;26.1622;-1.0599;-0.25834;0.50194;-0.47303;-1.36921;-0.559529;-0.37365;1.52559;-5.84659;-0.00424259;-0.000361634;0.0133075;0.013315;-0.00425004;0.00878252;0.318811;3.13666;0.0105818;0.01171;3.13291;0.319192;121.171;166.171;-0.0245137;-0.00427651;0.00764239;-0.00822701;0.0132788;0.032218;0.0160215;0;0.0565283;-1.63187;-1.0757;-0.820653;2.11981;-6.90989;-0.00328389;0.00102865;0.0224525;0.0224936;-0.00332494;0.0129092;0.146259;6.83717;0.016218;0.0172123;6.76511;0.147817;107.048;152.048;-0.00807824;-0.00330547;0.00889443;-0.0066392;0.0224143;0.0124546;0.030493;0;0.0291064;3.1673
455000;456;26.2984;0.545006;0.0211625;-2.36771;26.1702;-1.05941;-0.259235;0.509937;-0.472539;-1.36974;-0.559159;-0.372744;1.52571;-5.84568;-0.00442391;-0.00063747;0.0132845;0.0133074;-0.00444683;0.00887713;0.333013;3.00289;0.0106675;0.0118362;2.99256;0.334162;122.338;167.338;-0.0251165;-0.00446005;0.00737185;-0.00850678;0.0132579;0.0357871;0.0141497;0;0.0545264;-1.63288;-1.08339;-0.821167;2.1247;-6.91081;-0.00331525;0.000808911;0.0233863;0.0234108;-0.00333974;0.0133753;0.14176;7.05416;0.0168313;0.0178337;7.00978;0.142658;108.029;153.029;-0.00849862;-0.00334294;0.00931201;-0.00747239;0.0233443;0.017334;0.0291081;0;0.0226455;3.16766
456000;457;26.3083;0.554857;0.021545;-2.36846;26.18;-1.05863;-0.259979;0.5198;-0.471758;-1.36978;-0.557781;-0.372556;1.52519;-5.84549;-0.0043035;-0.000578639;0.013833;0.0138514;-0.00432194;0.00908667;0.311105;3.21435;0.0109627;0.0121156;3.2049;0.312022;121.29;166.29;-0.0245454;-0.00433965;0.00749148;-0.00850435;0.0138054;0.0342484;0.0147764;0;0.0565088;-1.63391;-1.09004;-0.823102;2.12963;-6.91234;-0.00348347;0.000732889;0.022982;0.0230023;-0.00350375;0.013253;0.151574;6.59744;0.0166263;0.0176707;6.56504;0.152322;108.114;153.114;-0.00801498;-0.00350974;0.0089518;-0.00727344;0.0229431;0.0129405;0.0299266;0;0.0265332;3.17004
457000;458;26.3172;0.563837;0.0218937;-2.36773;26.1891;-1.05959;-0.259248;0.528851;-0.472715;-1.36916;-0.556203;-0.373757;1.52436;-5.84669;-0.00453092;-0.00047719;0.0139294;0.0139417;-0.00454324;0.00924246;0.325278;3.07429;0.0111226;0.0123233;3.06866;0.325875;121.012;166.012;-0.0250011;-0.00456569;0.00752556;-0.00833421;0.0139015;0.0364725;0.0162159;0;0.0583046;-1.63398;-1.0972;-0.824871;2.13405;-6.91411;-0.00346883;0.0010474;0.0225725;0.0226146;-0.00351089;0.0130627;0.153675;6.50723;0.0163726;0.017417;6.44126;0.155249;107.826;152.826;-0.0086356;-0.00349314;0.00934502;-0.00703897;0.0225303;0.0134856;0.0322667;0;0.0328636;3.17237
458000;459;26.3245;0.57107;0.0221746;-2.36894;26.196;-1.06536;-0.260458;0.535777;-0.478484;-1.36943;-0.555095;-0.374152;1.52429;-5.84709;-0.00424103;-0.0003824;0.0146085;0.0146163;-0.00424878;0.00943252;0.290312;3.44457;0.0114268;0.0125767;3.44011;0.290689;119.682;164.682;-0.0248231;-0.00427632;0.0077798;-0.00839294;0.0145787;0.0351945;0.0166565;0;0.0579654;-1.63478;-1.10363;-0.82885;2.13951;-6.91809;-0.00357153;0.000995961;0.0214264;0.0214661;-0.00361114;0.0125386;0.166688;5.99924;0.0156539;0.0167181;5.94439;0.168226;108.079;153.079;-0.00811161;-0.00359345;0.00886927;-0.00668472;0.0213884;0.0114811;0.0325544;0;0.0323399;3.17474
459000;460;26.3335;0.580135;0.0225265;-2.36827;26.2052;-1.06494;-0.259794;0.544963;-0.478067;-1.36995;-0.554409;-0.371992;1.52398;-5.84493;-0.00474449;-0.000307342;0.0150819;0.0150867;-0.00474926;0.00991796;0.314582;3.17883;0.0119594;0.013224;3.17664;0.314798;119.607;164.607;-0.0238704;-0.00478002;0.00796169;-0.00841484;0.0150507;0.0334369;0.0151517;0;0.0555012;-1.63607;-1.1115;-0.827505;2.14404;-6.91675;-0.00397261;0.00124675;0.0208758;0.0209382;-0.00403501;0.0124866;0.190297;5.25494;0.0154801;0.0166488;5.18914;0.19271;108.479;153.479;-0.00796118;-0.00399335;0.00923425;-0.00654641;0.0208348;0.0106706;0.0340355;0;0.0234963;3.1791
460000;461;26.3427;0.589262;0.0228809;-2.36957;26.2142;-1.06528;-0.261095;0.554003;-0.47841;-1.37004;-0.552202;-0.373074;1.52353;-5.84601;-0.00463139;-0.000462405;0.0155679;0.0155784;-0.00464197;0.0101102;0.297497;3.36138;0.0122302;0.0134803;3.356;0.297974;119.047;164.047;-0.024695;-0.0046669;0.00765663;-0.00841992;0.0155391;0.0359553;0.0169208;0;0.0543562;-1.63677;-1.11735;-0.829964;2.14857;-6.91921;-0.0039453;0.00141905;0.0217593;0.0218374;-0.0040234;0.0129304;0.181316;5.51524;0.0160682;0.0172405;5.42759;0.184244;106.901;151.901;-0.00787919;-0.00396282;0.00910757;-0.00607614;0.0217197;0.0124542;0.0341584;0;0.0220425;3.179
461000;462;26.3479;0.594494;0.0230841;-2.36942;26.2192;-1.07325;-0.260941;0.55895;-0.486375;-1.3694;-0.550081;-0.376755;1.52309;-5.84969;-0.00486493;-0.000305532;0.0161446;0.0161491;-0.00486937;0.0105092;0.301334;3.31857;0.0127041;0.0140123;3.31646;0.301526;118.485;163.485;-0.0224706;-0.00490085;0.00802132;-0.0084602;0.016113;0.029594;0.0148337;0;0.0603094;-1.63684;-1.12375;-0.835608;2.15413;-6.92485;-0.00397848;0.00109476;0.0234247;0.0234684;-0.00402215;0.0137453;0.169841;5.88786;0.0171443;0.018327;5.83479;0.171386;106.303;151.303;-0.00807577;-0.00399761;0.00866194;-0.00626986;0.0233887;0.0124252;0.0361221;0;0.0309334;3.17901
462000;463;26.3562;0.602847;0.0234084;-2.37127;26.2275;-1.07207;-0.262789;0.567225;-0.485202;-1.36892;-0.547982;-0.377768;1.52215;-5.8507;-0.00468934;-8.30894e-05;0.0169409;0.0169412;-0.00468966;0.0108154;0.276806;3.61264;0.0131393;0.0144206;3.61246;0.27682;117.028;162.028;-0.0228865;-0.00472482;0.00841938;-0.00840471;0.016906;0.0281481;0.0148608;0;0.060104;-1.63718;-1.12984;-0.838652;2.15876;-6.92789;-0.00407161;0.0011482;0.0249507;0.0249961;-0.00411696;0.0145565;0.163186;6.12798;0.0181923;0.0194087;6.07149;0.164704;106.065;151.065;-0.00842528;-0.00409289;0.00913338;-0.00661094;0.0249107;0.014169;0.0349551;0;0.0311071;3.17903
463000;464;26.3636;0.610245;0.0236957;-2.37068;26.235;-1.07126;-0.262196;0.574746;-0.484387;-1.37019;-0.547011;-0.376161;1.52254;-5.8491;-0.00487576;0.00013743;0.0172132;0.0172141;-0.00487661;0.0110453;0.283257;3.53037;0.0134007;0.0147271;3.52992;0.283292;115.955;160.955;-0.0238346;-0.00490743;0.00839537;-0.0079412;0.0171786;0.0303844;0.014434;0;0.0568118;-1.63881;-1.13601;-0.838135;2.16303;-6.92738;-0.00390002;0.000992719;0.0261471;0.0261799;-0.00393278;0.0150563;0.149157;6.70436;0.0189011;0.0200751;6.65684;0.150221;105.86;150.86;-0.00831686;-0.00392366;0.00915805;-0.00693358;0.0261068;0.016176;0.0326968;0;0.0213369;3.18038
464000;465;26.3727;0.619299;0.0240473;-2.37201;26.2441;-1.06729;-0.263534;0.583885;-0.480415;-1.36959;-0.547319;-0.374286;1.52166;-5.84722;-0.00485593;3.17289e-05;0.017188;0.0171881;-0.00485597;0.011022;0.282518;3.5396;0.0133745;0.014696;3.53957;0.28252;115.911;160.911;-0.0234023;-0.00488695;0.00809646;-0.00785823;0.0171558;0.031574;0.0131999;0;0.0537753;-1.63917;-1.14512;-0.835994;2.16727;-6.92524;-0.00414937;0.000773292;0.0255873;0.0256074;-0.00416947;0.0148884;0.162165;6.16654;0.0186177;0.0198512;6.14164;0.162823;107.256;152.256;-0.00778012;-0.00417686;0.00923194;-0.00744015;0.025546;0.0147563;0.0308122;0;0.0250288;3.18557
465000;466;26.3804;0.627029;0.0243474;-2.37114;26.2514;-1.08173;-0.262665;0.59114;-0.494858;-1.36946;-0.545022;-0.376796;1.52133;-5.84973;-0.00497579;7.6788e-05;0.0177506;0.0177509;-0.00497605;0.0113635;0.280316;3.5674;0.0137951;0.0151513;3.56727;0.280327;115.555;160.555;-0.0241529;-0.00500757;0.0082902;-0.00795322;0.0177169;0.0334969;0.0139565;0;0.0564235;-1.63936;-1.15076;-0.842045;2.17274;-6.93129;-0.00396278;0.000850768;0.0252643;0.0252891;-0.00398753;0.0146383;0.156853;6.3754;0.0183337;0.0195177;6.34204;0.157678;106.621;151.621;-0.00747646;-0.00398732;0.00897654;-0.00704342;0.0252254;0.0128154;0.034225;0;0.0286892;3.18808
466000;467;26.39;0.636624;0.02472;-2.3728;26.2611;-1.07716;-0.26432;0.600821;-0.490291;-1.3705;-0.544052;-0.377836;1.52218;-5.85077;-0.005722;0.00117002;0.0175069;0.0175656;-0.00578079;0.0116732;0.326843;3.05957;0.0140398;0.0155643;3.03862;0.329096;114.093;159.093;-0.0223894;-0.0057454;0.00944978;-0.0069208;0.0174637;0.0261613;0.0187083;0;0.0600208;-1.64091;-1.15825;-0.844213;2.17873;-6.93346;-0.0043198;0.000946789;0.0241826;0.024214;-0.00435122;0.0142826;0.178632;5.59809;0.0177716;0.0190435;5.56489;0.179698;107.492;152.492;-0.00776521;-0.00434413;0.00914673;-0.00702502;0.0241422;0.0128299;0.0377497;0;0.0323626;3.18801
